show_id,show_date,city,state,country,venue,artist_name,tour_name,festival_flag,set_index,song_index,song_name,is_cover,cover_artist,encore_index
5badf798,2023-12-02,Des Moines,Iowa,United States,Wooly's,Kitchen Dwellers,,0,0,5,Woods Lake,0,,
5badf798,2023-12-02,Des Moines,Iowa,United States,Wooly's,Kitchen Dwellers,,0,0,6,Big Mon,1,Bill Monroe and the Bluegrass Boys,
5badf798,2023-12-02,Des Moines,Iowa,United States,Wooly's,Kitchen Dwellers,,0,0,7,New Man,1,Joy Kills Sorrow,
5badf798,2023-12-02,Des Moines,Iowa,United States,Wooly's,Kitchen Dwellers,,0,0,8,White Freight Liner Blues,1,Townes Van Zandt,
5badf798,2023-12-02,Des Moines,Iowa,United States,Wooly's,Kitchen Dwellers,,0,1,0,This Time,0,,
5badf798,2023-12-02,Des Moines,Iowa,United States,Wooly's,Kitchen Dwellers,,0,1,1,Their Names are the Trees,0,,
5badf798,2023-12-02,Des Moines,Iowa,United States,Wooly's,Kitchen Dwellers,,0,1,2,Sundown,0,,
5badf798,2023-12-02,Des Moines,Iowa,United States,Wooly's,Kitchen Dwellers,,0,1,3,Foundation,0,,
5badf798,2023-12-02,Des Moines,Iowa,United States,Wooly's,Kitchen Dwellers,,0,1,4,Queen of My Double Wide Trailer,1,Sammy Kershaw,
5badf798,2023-12-02,Des Moines,Iowa,United States,Wooly's,Kitchen Dwellers,,0,1,5,Wise River,0,,
5badf798,2023-12-02,Des Moines,Iowa,United States,Wooly's,Kitchen Dwellers,,0,1,6,If I Lose,0,,
5badf798,2023-12-02,Des Moines,Iowa,United States,Wooly's,Kitchen Dwellers,,0,1,7,Mountain,0,,
5badf798,2023-12-02,Des Moines,Iowa,United States,Wooly's,Kitchen Dwellers,,0,1,8,Ten,1,Yonder Mountain String Band,
5badf798,2023-12-02,Des Moines,Iowa,United States,Wooly's,Kitchen Dwellers,,0,2,0,The Seeker,1,The Who,
43adf78b,2023-12-01,Madison,Wisconsin,United States,The Sylvee,Kitchen Dwellers,,0,0,0,Shadows,0,,
43adf78b,2023-12-01,Madison,Wisconsin,United States,The Sylvee,Kitchen Dwellers,,0,0,1,Stand at Ease,0,,
43adf78b,2023-12-01,Madison,Wisconsin,United States,The Sylvee,Kitchen Dwellers,,0,0,2,June Apple,1,[traditional],
43adf78b,2023-12-01,Madison,Wisconsin,United States,The Sylvee,Kitchen Dwellers,,0,0,3,Broken Cage,0,,
43adf78b,2023-12-01,Madison,Wisconsin,United States,The Sylvee,Kitchen Dwellers,,0,0,4,Phaedrus,0,,
43adf78b,2023-12-01,Madison,Wisconsin,United States,The Sylvee,Kitchen Dwellers,,0,0,5,Colder Nights,0,,
43adf78b,2023-12-01,Madison,Wisconsin,United States,The Sylvee,Kitchen Dwellers,,0,0,6,John Hardy,1,[traditional],
43adf78b,2023-12-01,Madison,Wisconsin,United States,The Sylvee,Kitchen Dwellers,,0,0,7,E.M.D.,1,The David Grisman Quintet,
43adf78b,2023-12-01,Madison,Wisconsin,United States,The Sylvee,Kitchen Dwellers,,0,1,0,Visions of Mohr,0,,
43adf78b,2023-12-01,Madison,Wisconsin,United States,The Sylvee,Kitchen Dwellers,,0,1,1,Night Rider's Lament,1,Michael Burton,
43adf78b,2023-12-01,Madison,Wisconsin,United States,The Sylvee,Kitchen Dwellers,,0,1,2,Mimas and Ida,0,,
43adf78b,2023-12-01,Madison,Wisconsin,United States,The Sylvee,Kitchen Dwellers,,0,1,3,Rod's Tune,1,Horseshoes & Hand Grenades,
43adf78b,2023-12-01,Madison,Wisconsin,United States,The Sylvee,Kitchen Dwellers,,0,1,4,Seven Devils,0,,
43adf78b,2023-12-01,Madison,Wisconsin,United States,The Sylvee,Kitchen Dwellers,,0,1,5,The Living Dread,0,,
43adf78b,2023-12-01,Madison,Wisconsin,United States,The Sylvee,Kitchen Dwellers,,0,1,6,Get Down on It,1,Kool & the Gang,
43adf78b,2023-12-01,Madison,Wisconsin,United States,The Sylvee,Kitchen Dwellers,,0,1,7,Up on the Hill Where They Do the Boogie,1,John Hartford,
43adf78b,2023-12-01,Madison,Wisconsin,United States,The Sylvee,Kitchen Dwellers,,0,2,0,"Lawyers, Guns and Money",1,Warren Zevon,
43adef27,2023-11-30,Minneapolis,Minnesota,United States,Fine Line Music Cafe,Kitchen Dwellers,,0,0,0,Paradise Valley,0,,
43adef27,2023-11-30,Minneapolis,Minnesota,United States,Fine Line Music Cafe,Kitchen Dwellers,,0,0,1,Comet,0,,
43adef27,2023-11-30,Minneapolis,Minnesota,United States,Fine Line Music Cafe,Kitchen Dwellers,,0,0,2,Southern Flavor,1,Bill Monroe and the Bluegrass Boys,
43adef27,2023-11-30,Minneapolis,Minnesota,United States,Fine Line Music Cafe,Kitchen Dwellers,,0,0,3,Drowning (... Again),0,,
43adef27,2023-11-30,Minneapolis,Minnesota,United States,Fine Line Music Cafe,Kitchen Dwellers,,0,0,4,Smokestack,0,,
43adef27,2023-11-30,Minneapolis,Minnesota,United States,Fine Line Music Cafe,Kitchen Dwellers,,0,0,5,Muir Maid,0,,
43adef27,2023-11-30,Minneapolis,Minnesota,United States,Fine Line Music Cafe,Kitchen Dwellers,,0,0,6,Salt Creek,1,The Doc Watson Family,
43adef27,2023-11-30,Minneapolis,Minnesota,United States,Fine Line Music Cafe,Kitchen Dwellers,,0,0,7,White House Blues,1,Charlie Poole & The North Carolina Ramblers,
43adef27,2023-11-30,Minneapolis,Minnesota,United States,Fine Line Music Cafe,Kitchen Dwellers,,0,1,0,Timebomb,1,Old 97’s,
43adef27,2023-11-30,Minneapolis,Minnesota,United States,Fine Line Music Cafe,Kitchen Dwellers,,0,1,1,Ebeneezer's Winter,0,,
43adef27,2023-11-30,Minneapolis,Minnesota,United States,Fine Line Music Cafe,Kitchen Dwellers,,0,1,2,Willy the Wandering Gypsy and Me,1,Billy Joe Shaver,
43adef27,2023-11-30,Minneapolis,Minnesota,United States,Fine Line Music Cafe,Kitchen Dwellers,,0,1,3,Guilty,0,,
43adef27,2023-11-30,Minneapolis,Minnesota,United States,Fine Line Music Cafe,Kitchen Dwellers,,0,1,4,Cold on the Shoulder,1,Gordon Lightfoot,
43adef27,2023-11-30,Minneapolis,Minnesota,United States,Fine Line Music Cafe,Kitchen Dwellers,,0,1,5,Bottom Shelf,0,,
43adef27,2023-11-30,Minneapolis,Minnesota,United States,Fine Line Music Cafe,Kitchen Dwellers,,0,1,6,Covered Bridges,0,,
43adef27,2023-11-30,Minneapolis,Minnesota,United States,Fine Line Music Cafe,Kitchen Dwellers,,0,1,7,What the Night Brings,1,Jeff Austin,
43adef27,2023-11-30,Minneapolis,Minnesota,United States,Fine Line Music Cafe,Kitchen Dwellers,,0,2,0,Tombstone Blues,1,Bob Dylan,
33aea885,2023-11-25,Port Chester,New York,United States,Capitol Theatre,Kitchen Dwellers,,0,0,0,Sundown,0,,
33aea885,2023-11-25,Port Chester,New York,United States,Capitol Theatre,Kitchen Dwellers,,0,0,1,E.M.D.,1,The David Grisman Quintet,
33aea885,2023-11-25,Port Chester,New York,United States,Capitol Theatre,Kitchen Dwellers,,0,0,2,Woods Lake,0,,
33aea885,2023-11-25,Port Chester,New York,United States,Capitol Theatre,Kitchen Dwellers,,0,0,3,Driftwood,0,,
33aea885,2023-11-25,Port Chester,New York,United States,Capitol Theatre,Kitchen Dwellers,,0,0,4,Seven Devils,0,,
33aea885,2023-11-25,Port Chester,New York,United States,Capitol Theatre,Kitchen Dwellers,,0,0,5,Visions of Mohr,0,,
33aea885,2023-11-25,Port Chester,New York,United States,Capitol Theatre,Kitchen Dwellers,,0,0,6,Stand at Ease,0,,
63aeba9b,2023-11-24,Port Chester,New York,United States,Capitol Theatre,Kitchen Dwellers,,0,0,0,Shadows,0,,
63aeba9b,2023-11-24,Port Chester,New York,United States,Capitol Theatre,Kitchen Dwellers,,0,0,1,Smokestack,0,,
63aeba9b,2023-11-24,Port Chester,New York,United States,Capitol Theatre,Kitchen Dwellers,,0,0,2,June Apple,1,[traditional],
63aeba9b,2023-11-24,Port Chester,New York,United States,Capitol Theatre,Kitchen Dwellers,,0,0,3,The Crown,0,,
63aeba9b,2023-11-24,Port Chester,New York,United States,Capitol Theatre,Kitchen Dwellers,,0,0,4,Tom Barrett,0,,
63aeba9b,2023-11-24,Port Chester,New York,United States,Capitol Theatre,Kitchen Dwellers,,0,0,5,Their Names are the Trees,0,,
63aeba9b,2023-11-24,Port Chester,New York,United States,Capitol Theatre,Kitchen Dwellers,,0,0,6,Comet,0,,
63aeba9b,2023-11-24,Port Chester,New York,United States,Capitol Theatre,Kitchen Dwellers,,0,0,7,Drowning (... Again),0,,
63aeba9b,2023-11-24,Port Chester,New York,United States,Capitol Theatre,Kitchen Dwellers,,0,0,8,Blackberry Blossom,1,[traditional],
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,0,0,Sundown,0,,
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,0,1,Foundation,0,,
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,0,2,Guilty,0,,
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,0,3,The '59 Sound,1,The Gaslight Anthem,
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,0,4,Years of My Life,0,,
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,0,5,Broken Cage,0,,
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,0,6,Phaedrus,0,,
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,0,7,E.M.D.,1,The David Grisman Quintet,
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,0,8,Rockin' in the Free World,1,Neil Young,
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,1,0,Covered Bridges,0,,
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,1,1,Dunno,1,Mac Miller,
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,1,2,Reuben's Train,1,[traditional],
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,1,3,Mimas and Ida,0,,
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,1,4,Some Girls Do,1,Sawyer Brown,
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,1,5,Wise River,0,,
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,1,6,Visions of Mohr,0,,
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,2,0,Paradise Valley,0,,
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,2,1,Their Names are the Trees,0,,
2baef406,2023-11-11,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,2,2,Lean on Sheena,1,Avoid One Thing,
43a1f7c7,2023-11-10,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,0,0,This Time,0,,
43a1f7c7,2023-11-10,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,0,1,Sunday Funday,0,,
43a1f7c7,2023-11-10,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,0,2,Comet,0,,
43a1f7c7,2023-11-10,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,0,3,Muir Maid,0,,
43a1f7c7,2023-11-10,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,0,4,Smokestack,0,,
43a1f7c7,2023-11-10,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,0,5,Prelude,0,,
43a1f7c7,2023-11-10,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,0,6,Seven Devils,0,,
43a1f7c7,2023-11-10,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,1,0,Shadows,0,,
43a1f7c7,2023-11-10,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,1,1,Stand at Ease,0,,
43a1f7c7,2023-11-10,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,1,2,June Apple,1,[traditional],
43a1f7c7,2023-11-10,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,1,3,L.A. Woman,1,The Doors,
43a1f7c7,2023-11-10,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,1,4,Come On in My Kitchen,1,Robert Johnson,
43a1f7c7,2023-11-10,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,1,5,Sweet Revenge,1,John Prine,
43a1f7c7,2023-11-10,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,1,6,Ghost in the Bottle,0,,
43a1f7c7,2023-11-10,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,1,7,High on a Mountain Top,1,Ola Belle Reed,
43a1f7c7,2023-11-10,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,1,8,The Living Dread,0,,
43a1f7c7,2023-11-10,Denver,Colorado,United States,Ogden Theatre,Kitchen Dwellers,,0,2,0,Drowning (... Again),0,,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,0,0,My Kitchen,1,Gucci Mane,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,1,0,Woods Lake,0,,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,1,1,Tom Barrett,0,,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,1,2,The Crown,0,,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,1,3,Salt Creek,1,The Doc Watson Family,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,1,4,White House Blues,1,Charlie Poole & The North Carolina Ramblers,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,1,5,Here We Go,0,,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,1,6,Can't Stop Now,1,Wendy Waldman,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,1,7,Ebeneezer's Winter,0,,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,1,8,Timebomb,1,Old 97’s,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,2,0,Farmer's Son,0,,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,2,1,Redneck Bastard,0,,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,2,2,Rejuvenation,0,,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,2,3,Break On Through (to the Other Side),1,The Doors,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,2,4,Last Year,0,,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,2,5,Sit at My Table,0,,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,2,6,New Horizons,1,Yonder Mountain String Band,
33aebce1,2023-11-09,Denver,Colorado,United States,Cervantes' Other Side,Kitchen Dwellers,,0,3,0,Tombstone Blues,1,Bob Dylan,
4badefea,2023-10-31,Athens,Georgia,United States,Georgia Theatre,Kitchen Dwellers,,0,0,0,Sweet Emotion,1,Aerosmith,
4badefea,2023-10-31,Athens,Georgia,United States,Georgia Theatre,Kitchen Dwellers,,0,0,1,Smokestack,0,,
4badefea,2023-10-31,Athens,Georgia,United States,Georgia Theatre,Kitchen Dwellers,,0,0,2,Drowning (... Again),0,,
4badefea,2023-10-31,Athens,Georgia,United States,Georgia Theatre,Kitchen Dwellers,,0,0,3,The Quail,0,,
4badefea,2023-10-31,Athens,Georgia,United States,Georgia Theatre,Kitchen Dwellers,,0,0,4,Low Rider,1,War,
4badefea,2023-10-31,Athens,Georgia,United States,Georgia Theatre,Kitchen Dwellers,,0,0,5,Woods Lake,0,,
4badefea,2023-10-31,Athens,Georgia,United States,Georgia Theatre,Kitchen Dwellers,,0,0,6,The Crown,0,,
4badefea,2023-10-31,Athens,Georgia,United States,Georgia Theatre,Kitchen Dwellers,,0,0,7,Right Place Wrong Time,1,Dr. John,
4badefea,2023-10-31,Athens,Georgia,United States,Georgia Theatre,Kitchen Dwellers,,0,1,0,Paranoid,1,Black Sabbath,
4badefea,2023-10-31,Athens,Georgia,United States,Georgia Theatre,Kitchen Dwellers,,0,1,1,Sundown,0,,
4badefea,2023-10-31,Athens,Georgia,United States,Georgia Theatre,Kitchen Dwellers,,0,1,2,This Time,0,,
4badefea,2023-10-31,Athens,Georgia,United States,Georgia Theatre,Kitchen Dwellers,,0,1,3,Pigs (Three Different Ones),1,Pink Floyd,
4badefea,2023-10-31,Athens,Georgia,United States,Georgia Theatre,Kitchen Dwellers,,0,1,4,Feel Like Makin' Love,1,Bad Company,
4badefea,2023-10-31,Athens,Georgia,United States,Georgia Theatre,Kitchen Dwellers,,0,1,5,Seven Devils,0,,
4badefea,2023-10-31,Athens,Georgia,United States,Georgia Theatre,Kitchen Dwellers,,0,1,6,Do You Feel Like We Do,1,Peter Frampton,
4badefea,2023-10-31,Athens,Georgia,United States,Georgia Theatre,Kitchen Dwellers,,0,2,0,Tuesday's Gone,1,Lynyrd Skynyrd,
3ae2d0f,2023-10-29,Charlotte,North Carolina,United States,The Music Yard,Kitchen Dwellers,,0,0,0,Phaedrus,0,,
3ae2d0f,2023-10-29,Charlotte,North Carolina,United States,The Music Yard,Kitchen Dwellers,,0,0,1,Their Names are the Trees,0,,
3ae2d0f,2023-10-29,Charlotte,North Carolina,United States,The Music Yard,Kitchen Dwellers,,0,0,2,Mimas and Ida,0,,
3ae2d0f,2023-10-29,Charlotte,North Carolina,United States,The Music Yard,Kitchen Dwellers,,0,0,3,Hell to Sunday,0,,
3ae2d0f,2023-10-29,Charlotte,North Carolina,United States,The Music Yard,Kitchen Dwellers,,0,0,4,Salt Creek,1,The Doc Watson Family,
3ae2d0f,2023-10-29,Charlotte,North Carolina,United States,The Music Yard,Kitchen Dwellers,,0,0,5,Buckle Down,0,,
3ae2d0f,2023-10-29,Charlotte,North Carolina,United States,The Music Yard,Kitchen Dwellers,,0,0,6,No More to Leave You Behind,1,The Infamous Stringdusters,
3ae2d0f,2023-10-29,Charlotte,North Carolina,United States,The Music Yard,Kitchen Dwellers,,0,1,0,Stand at Ease,0,,
3ae2d0f,2023-10-29,Charlotte,North Carolina,United States,The Music Yard,Kitchen Dwellers,,0,1,1,Spiderwebs,1,No Doubt,
3ae2d0f,2023-10-29,Charlotte,North Carolina,United States,The Music Yard,Kitchen Dwellers,,0,1,2,Farmer's Son,0,,
3ae2d0f,2023-10-29,Charlotte,North Carolina,United States,The Music Yard,Kitchen Dwellers,,0,1,3,Colder Nights,0,,
3ae2d0f,2023-10-29,Charlotte,North Carolina,United States,The Music Yard,Kitchen Dwellers,,0,1,4,Sundown,0,,
3ae2d0f,2023-10-29,Charlotte,North Carolina,United States,The Music Yard,Kitchen Dwellers,,0,1,5,Covered Bridges,0,,
3ae2d0f,2023-10-29,Charlotte,North Carolina,United States,The Music Yard,Kitchen Dwellers,,0,1,6,Used to Call Me Baby,1,Split Lip Rayfield,
3ae2d0f,2023-10-29,Charlotte,North Carolina,United States,The Music Yard,Kitchen Dwellers,,0,1,7,Sunday Funday,0,,
3ae2d0f,2023-10-29,Charlotte,North Carolina,United States,The Music Yard,Kitchen Dwellers,,0,2,0,Panama,1,Van Halen,
53adefe5,2023-10-28,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,0,0,Stargazer,0,,
53adefe5,2023-10-28,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,0,1,Foundation,0,,
53adefe5,2023-10-28,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,0,2,Blackberry Blossom,1,[traditional],
53adefe5,2023-10-28,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,0,3,The Crown,0,,
53adefe5,2023-10-28,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,0,4,Driftwood,0,,
53adefe5,2023-10-28,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,0,5,The '59 Sound,1,The Gaslight Anthem,
53adefe5,2023-10-28,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,0,6,Red Haired Boy,1,[traditional],
53adefe5,2023-10-28,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,0,7,White House Blues,1,Charlie Poole & The North Carolina Ramblers,
53adefe5,2023-10-28,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,1,0,Broken Cage,0,,
53adefe5,2023-10-28,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,1,1,Five Candles,0,,
53adefe5,2023-10-28,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,1,2,The Living Dread,0,,
53adefe5,2023-10-28,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,1,3,(Don't Fear) The Reaper,1,Blue Öyster Cult,
53adefe5,2023-10-28,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,1,4,Wise River,0,,
53adefe5,2023-10-28,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,1,5,Shadows,0,,
53adefe5,2023-10-28,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,1,6,Visions of Mohr,0,,
53adefe5,2023-10-28,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,1,7,Ganja Smuggling,1,Eek‐A‐Mouse,
53adefe5,2023-10-28,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,2,0,Drowning (... Again),0,,
4badefce,2023-10-27,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,0,0,Paradise Valley,0,,
4badefce,2023-10-27,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,0,1,Clinch Mountain Backstep,1,The Stanley Brothers,
4badefce,2023-10-27,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,0,2,Comet,0,,
4badefce,2023-10-27,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,0,3,Runaway,1,Del Shannon,
4badefce,2023-10-27,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,0,4,Auggie,0,,
4badefce,2023-10-27,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,0,5,Muir Maid,0,,
4badefce,2023-10-27,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,0,6,Gypsy,0,,
4badefce,2023-10-27,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,0,7,Southbound,1,Yonder Mountain String Band,
4badefce,2023-10-27,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,1,0,Ghost in the Bottle,0,,
4badefce,2023-10-27,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,1,1,Bob Fudge,1,Ian Tyson,
4badefce,2023-10-27,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,1,2,The Quail,0,,
4badefce,2023-10-27,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,1,3,Pet Sematary,1,Ramones,
4badefce,2023-10-27,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,1,4,Mountain,0,,
4badefce,2023-10-27,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,1,5,Ebeneezer's Winter,0,,
4badefce,2023-10-27,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,1,6,This Time,0,,
4badefce,2023-10-27,Charleston,South Carolina,United States,The Pour House,Kitchen Dwellers,,0,2,0,Breed,1,Nirvana,
33a01825,2023-10-26,Live Oak,Florida,United States,Spirit of the Suwannee Music Park,Kitchen Dwellers,,0,0,0,Sundown,0,,
33a01825,2023-10-26,Live Oak,Florida,United States,Spirit of the Suwannee Music Park,Kitchen Dwellers,,0,0,1,Wayside/Back in Time,1,Gillian Welch,
33a01825,2023-10-26,Live Oak,Florida,United States,Spirit of the Suwannee Music Park,Kitchen Dwellers,,0,0,2,Drowning (... Again),0,,
33a01825,2023-10-26,Live Oak,Florida,United States,Spirit of the Suwannee Music Park,Kitchen Dwellers,,0,0,3,Smokestack,0,,
33a01825,2023-10-26,Live Oak,Florida,United States,Spirit of the Suwannee Music Park,Kitchen Dwellers,,0,0,4,Big Mon,1,Bill Monroe and the Bluegrass Boys,
33a01825,2023-10-26,Live Oak,Florida,United States,Spirit of the Suwannee Music Park,Kitchen Dwellers,,0,0,5,Stand at Ease,0,,
33a01825,2023-10-26,Live Oak,Florida,United States,Spirit of the Suwannee Music Park,Kitchen Dwellers,,0,0,6,Woods Lake,0,,
33a01825,2023-10-26,Live Oak,Florida,United States,Spirit of the Suwannee Music Park,Kitchen Dwellers,,0,0,7,The Living Dread,0,,
33a01825,2023-10-26,Live Oak,Florida,United States,Spirit of the Suwannee Music Park,Kitchen Dwellers,,0,0,8,I Walk on Guilded Splinters,1,Dr. John,
33a01825,2023-10-26,Live Oak,Florida,United States,Spirit of the Suwannee Music Park,Kitchen Dwellers,,0,0,9,Covered Bridges,0,,
43adefb7,2023-10-22,High Point,North Carolina,United States,COHAB SPACE,Kitchen Dwellers,,0,0,0,Muir Maid,0,,
43adefb7,2023-10-22,High Point,North Carolina,United States,COHAB SPACE,Kitchen Dwellers,,0,0,1,Rain and Snow,1,[traditional],
43adefb7,2023-10-22,High Point,North Carolina,United States,COHAB SPACE,Kitchen Dwellers,,0,0,2,Farmer's Son,0,,
43adefb7,2023-10-22,High Point,North Carolina,United States,COHAB SPACE,Kitchen Dwellers,,0,0,3,Comet,0,,
43adefb7,2023-10-22,High Point,North Carolina,United States,COHAB SPACE,Kitchen Dwellers,,0,0,4,Where They Do Not Know My Name,1,Bad Livers,
43adefb7,2023-10-22,High Point,North Carolina,United States,COHAB SPACE,Kitchen Dwellers,,0,0,5,What it Takes,0,,
43adefb7,2023-10-22,High Point,North Carolina,United States,COHAB SPACE,Kitchen Dwellers,,0,0,6,Kentucky Mandolin,1,Bill Monroe and the Bluegrass Boys,
43adefb7,2023-10-22,High Point,North Carolina,United States,COHAB SPACE,Kitchen Dwellers,,0,0,7,Freight Train,1,Alan Jackson,
43adefb7,2023-10-22,High Point,North Carolina,United States,COHAB SPACE,Kitchen Dwellers,,0,0,8,Shadows,0,,
43adefb7,2023-10-22,High Point,North Carolina,United States,COHAB SPACE,Kitchen Dwellers,,0,0,9,Foundation,0,,
43adefb7,2023-10-22,High Point,North Carolina,United States,COHAB SPACE,Kitchen Dwellers,,0,0,10,Sunday Funday,0,,
43adefb7,2023-10-22,High Point,North Carolina,United States,COHAB SPACE,Kitchen Dwellers,,0,0,11,Sundown,0,,
43adefb7,2023-10-22,High Point,North Carolina,United States,COHAB SPACE,Kitchen Dwellers,,0,0,12,Wise River,0,,
